Date,Channel,Retailer,Retailor,SKU, Unit Sold ,Rev,Category,Sub_Category
7/2/2026,Online,Naver,naver,TF200SKRWH,1,336273,Shark Fan,Fan
7/2/2026,Online,Naver,naver,TF200SKR,1,336273,Shark Fan,Fan
7/2/2026,Online,Naver,naver,TF200SKRWH,1,336273,Shark Fan,Fan
7/2/2026,Online,Naver,naver,TF200SKRWH,1,336273,Shark Fan,Fan
7/2/2026,Online,Naver,naver,TF200SKRWH,1,336273,Shark Fan,Fan
7/2/2026,Online,Naver,naver,TF200SKRWH,1,336273,Shark Fan,Fan
7/2/2026,Online,Naver,naver,WD210KR,1,343636,Shark Floorcare,WD
7/2/2026,Online,Naver,naver,AG551KR,1,344455,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,AG551KR,1,344455,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,344455,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,FS301KR,1,345364,Ninja Motorized,Slushi
7/2/2026,Online,Naver,naver,AG551KR,1,351727,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,362636,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,WD210KR,1,362727,Shark Floorcare,WD
7/2/2026,Online,Naver,naver,FA200KRWH,2,363455,Shark Fan,Fan
7/2/2026,Online,Naver,naver,AG551KR,1,363545,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,363545,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,AG551KR,1,363545,Ninja Heated,Grill
7/2/2026,Online,Naver,naver,CS151KRGYAE,1,430045,Shark Floorcare,CS
7/2/2026,Online,Naver,naver,LC150KRBL,1,550955,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC350KRWH,1,637318,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,732318,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,732318,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,732318,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,770909,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,770909,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,770909,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,770909,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,770909,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,770909,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,770909,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,771818,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC751KRLV,1,771818,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC351KRWH,1,816364,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,IW4271KRCP,1,816364,Shark Floorcare,Kion
7/2/2026,Online,Naver,naver,LC351KRWH,1,816364,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC351KRWH,1,817273,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,LC351KRWH,1,817273,Shark Floorcare,FW
7/2/2026,Online,Naver,naver,IW4271KRCP,1,817273,Shark Floorcare,Kion
7/2/2026,Online,Naver,naver,BC251KRNV,1,108091,Ninja Motorized,Portable
7/2/2026,Online,Naver,naver,BC151KRBK,1,76273,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,NJ1001KR,292,14806782,Ninja Motorized,Food process
7/2/2026,Online,Coupang,Coupang,NJ1001KR,1,50764,Ninja Motorized,Food process
7/2/2026,Online,Coupang,Coupang,NC300KR,6,2035836,Ninja Motorized,Icecream
7/2/2026,Online,Coupang,Coupang,BN300KR,62,5165855,Ninja Motorized,Trad
7/2/2026,Online,Coupang,Coupang,BN300KR,2,166745,Ninja Motorized,Trad
7/2/2026,Online,Coupang,Coupang,CS851KRMVAE,2,1219155,Shark Floorcare,CS
7/2/2026,Online,Coupang,Coupang,AG551KR,16,5443209,Ninja Heated,Grill
7/2/2026,Online,Coupang,Coupang,LC351KRWH,18,11067873,Shark Floorcare,FW
7/2/2026,Online,Coupang,Coupang,BN800KR,7,1758145,Ninja Motorized,Kitchen
7/2/2026,Online,Coupang,Coupang,CI100KR,16,2320455,Ninja Motorized,Hand
7/2/2026,Online,Coupang,Coupang,BC151KRCR,6,417000,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,BC151KRNV,21,1459500,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,BC151KRBK,76,5279818,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,CB151KR,2,406182,Ninja Motorized,Trad
7/2/2026,Online,Coupang,Coupang,WV270KR,13,2109545,Shark Floorcare,WV
7/2/2026,Online,Coupang,Coupang,BN500KR,32,3903909,Ninja Motorized,Trad
7/2/2026,Online,Coupang,Coupang,WV210KR,25,2716045,Shark Floorcare,WV
7/2/2026,Online,Coupang,Coupang,HD434BRKR,6,1527055,Shark Personal Care,Flex
7/2/2026,Online,Coupang,Coupang,SFP701KR,6,1775036,Ninja Heated,Combi
7/2/2026,Online,Coupang,Coupang,BR201KR,64,9675218,Ninja Motorized,Trad
7/2/2026,Online,Coupang,Coupang,WD210KR,3,834800,Shark Floorcare,WD
7/2/2026,Online,Coupang,Coupang,S8201KR,28,4961891,Shark Floorcare,WD
7/2/2026,Online,Coupang,Coupang,TB201KR,22,3942909,Ninja Motorized,Trad
7/2/2026,Online,Coupang,Coupang,TB401KR,29,6978109,Ninja Motorized,Kitchen
7/2/2026,Online,Coupang,Coupang,BC151KRWH,20,1390000,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,HB150KR,1,289455,Ninja Motorized,Hot
7/2/2026,Online,Coupang,Coupang,QX201KR,7,1475091,Ninja Motorized,Trad
7/2/2026,Online,Coupang,Coupang,LC150KRBL,5,2440827,Shark Floorcare,FW
7/2/2026,Online,Coupang,Coupang,FA200KRBK,3,542455,Shark Fan,Fan
7/2/2026,Online,Coupang,Coupang,FA200KRWH,17,3005345,Shark Fan,Fan
7/2/2026,Online,Coupang,Coupang,CS151KRGYAE,8,3197655,Shark Floorcare,CS
7/2/2026,Online,Coupang,Coupang,FA221KR,1,271727,Shark Fan,Fan
7/2/2026,Online,Coupang,Coupang,IW4271KRCP,12,7267855,Shark Floorcare,Kion
7/2/2026,Online,Coupang,Coupang,BC251KRSL,70,6659100,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,BC251KRLD,72,6804545,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,BC251KRNV,50,4757218,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,CI1000KR,11,1389000,Ninja Motorized,Hand
7/2/2026,Online,Coupang,Coupang,BC151KRPR,10,692818,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,BC151KREM,4,308727,Ninja Motorized,Portable
7/2/2026,Online,Coupang,Coupang,LC751KRLV,35,25422727,Shark Floorcare,FW
7/2/2026,Online,Coupang,Coupang,LC701KRBK,2,1585509,Shark Floorcare,FW
7/2/2026,Online,Coupang,Coupang,AF181KR,6,1084909,Ninja Heated,Airfry
7/2/2026,Online,Coupang,Coupang,CS151KRGDAE,18,7191655,Shark Floorcare,CS
7/2/2026,Online,Coupang,Coupang,LC350KRWH,1,670909,Shark Floorcare,FW
7/2/2026,Online,Coupang,Coupang,FA050KR,11,1489818,Shark Fan,Fan
7/2/2026,Online,Coupang,Coupang,FA050KRWH,3,406091,Shark Fan,Fan
7/2/2026,Online,Coupang,Coupang,FN100KRWH,1,227182,Ninja Heated,Crispi
7/2/2026,Online,Coupang,Coupang,TF200SKRWH,14,4695091,Shark Fan,Fan
7/2/2026,Online,Coupang,Coupang,TF200SKR,7,2348455,Shark Fan,Fan
7/2/2026,Online,DTC,DTC,LC150KRBL,1,340455,Shark Floorcare,FW
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/1/2026,TVHS,TVHS,㈜엔에스쇼핑 _ TVHS,BU3521KR,1,453636,Shark Floorcare,Kion
7/2/2026,TVHS,TVHS,롯데홈쇼핑(우리홈쇼핑) _ TVHS,LC150KRBL,1,590000,Shark Floorcare,FW
7/2/2026,TVHS,TVHS,현대홈쇼핑 _ TVHS,BC251KRPK,1,136273,Ninja Motorized,Portable
7/2/2026,TVHS,TVHS,(주)지에스홈쇼핑 _ TVHS,BC251KRGY,1,109000,Ninja Motorized,Portable
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,현대홈쇼핑 _ PP,GWPKR0007,1,90000,ETC,ETC
7/2/2026,TVHS,TVHS,현대홈쇼핑 _ TVHS,BC251KRGY,1,136273,Ninja Motorized,Portable
7/2/2026,TVHS,PP,(주)지에스홈쇼핑 _ PP,BC151KRWH,1,103550,Ninja Motorized,Portable
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,TVHS,현대홈쇼핑 _ TVHS,TF200SKRWH,1,272636,Shark Fan,Fan
7/2/2026,TVHS,PP,(주)지에스홈쇼핑 _ PP,BC251KRMT,1,123214,Ninja Motorized,Portable
7/2/2026,TVHS,TVHS,(주)지에스홈쇼핑 _ TVHS,BC251KRPK,1,109000,Ninja Motorized,Portable
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRWH,1,200909,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,191818,Ninja Heated,Crispi
7/2/2026,TVHS,PP,롯데홈쇼핑(우리홈쇼핑) _ PP,FN100KRGY1,1,200909,Ninja Heated,Crispi
