Date,Channel,Retailer,Retailor,SKU, Unit Sold ,Rev,Category,Sub_Category,
9/8/2026,Online,other Online malls,other Online malls,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,CB350KR,1,199909,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,CI1000KR,1,127182,Ninja Motorized,Hand,Motorized
9/8/2026,Online,DTC,DTC,DB351KRBL3,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,DTC,DTC,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,DTC,DTC,BC251KRPK,1,136273,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,CI1000KR,1,127182,Ninja Motorized,Hand,Motorized
9/8/2026,Online,DTC,DTC,TF200SKRWH,1,363545,Shark Fan,Fan,Home Environment
9/8/2026,Online,DTC,DTC,WV270KR,1,181727,Shark Floorcare,WV,Vacuum
9/8/2026,Online,DTC,DTC,CS151KRGDAE,1,544545,Shark Floorcare,CS,Vacuum
9/8/2026,Online,DTC,DTC,DB351KRBL3,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,CS151KRGYAE,1,422727,Shark Floorcare,CS,Vacuum
9/8/2026,Online,DTC,DTC,DB351KRBL3,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,DTC,DTC,XSKPINTLID2KR,1,27182,ETC,ETC,etc
9/8/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/8/2026,Online,DTC,DTC,TB401KR,1,318091,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,other Online malls,other Online malls,TB301KR,1,272636,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,other Online malls,other Online malls,LC152KRIV,1,635455,Shark Floorcare,FW,Vacuum
9/8/2026,Online,other Online malls,other Online malls,BC151KREM,1,109000,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,WV210KR,1,127182,Shark Floorcare,WV,Vacuum
9/8/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,WV210KR,2,254364,Shark Floorcare,WV,Vacuum
9/8/2026,Online,other Online malls,other Online malls,BC151KRPR,1,68091,Ninja Motorized,Portable,Motorized
9/8/2026,Online,DTC,DTC,880CU8201KR,1,29909,ETC,ETC,etc
9/8/2026,Online,DTC,DTC,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,LC152KRIV,1,635455,Shark Floorcare,FW,Vacuum
9/8/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,DTC,DTC,SFP701KR,1,363545,Ninja Heated,Combi,Cooking Heated
9/8/2026,Online,DTC,DTC,IW4271KRBK,1,817273,Shark Floorcare,Kion,Vacuum
9/8/2026,Online,DTC,DTC,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,DTC,DTC,BN800KR,1,272636,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,BC151KREM,1,109000,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,other Online malls,other Online malls,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,other Online malls,other Online malls,CB151KR,1,154455,Ninja Motorized,Trad,Motorized
9/8/2026,Online,other Online malls,other Online malls,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,other Online malls,other Online malls,LC751KRLV,1,626364,Shark Floorcare,FW,Vacuum
9/8/2026,Online,other Online malls,other Online malls,DB351KRGN,1,209000,Ninja Motorized,Portable,Motorized
9/8/2026,Online,other Online malls,other Online malls,BC151KREM,1,109000,Ninja Motorized,Portable,Motorized
9/8/2026,Online,DTC,DTC,LC701KRBK,1,817273,Shark Floorcare,FW,Vacuum
9/8/2026,Online,other Online malls,other Online malls,TB201KR,1,227182,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,BC251KRLD,1,127182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,219091,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,IW4271KRCP,1,817273,Shark Floorcare,Kion,Vacuum
9/8/2026,Online,Naver,naver,IW4271KRCP,1,808182,Shark Floorcare,Kion,Vacuum
9/8/2026,Online,Naver,naver,IW4271KRCP,1,808182,Shark Floorcare,Kion,Vacuum
9/8/2026,Online,Naver,naver,LC351KRWH,1,717273,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC351KRWH,1,699091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC351KRWH,1,680955,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC351KRWH,1,671818,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,IW3241KR,1,671818,Shark Floorcare,Kion,Vacuum
9/8/2026,Online,Naver,naver,LC351KRWH,1,671818,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,669091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,640909,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,BU3641KR,1,634545,Shark Floorcare,Kion,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,632727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,626545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,CS851KRMVAE,1,620009,Shark Floorcare,CS,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,614545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,614545,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,603682,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,BU3641KR,1,599091,Shark Floorcare,Kion,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,599091,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC751KRLV,1,594591,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,570909,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC701KRBK,1,562727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC150KRBL,1,508227,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,452727,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,CS151KRGYAE,1,430955,Shark Floorcare,CS,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,CS151KRGYAE,1,421864,Shark Floorcare,CS,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,LC152KRIV,1,421864,Shark Floorcare,FW,Vacuum
9/8/2026,Online,Naver,naver,CS151KRGYAE,1,421864,Shark Floorcare,CS,Vacuum
9/8/2026,Online,Naver,naver,WD210KR,1,354000,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,WD210KR,1,344909,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,WD210KR,1,344909,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,AG551KR,1,318682,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,TB401KR,1,318091,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,AG551KR,1,317773,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,317773,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,317773,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,316364,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,309591,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,TF200SKRWH,1,309000,Shark Fan,Fan,Home Environment
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG551KR,1,308182,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,AG301KR,1,293091,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,TB401KR,1,293091,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,TB401KR,1,293091,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,AG551KR,1,292818,Ninja Heated,Grill,Cooking Heated
9/8/2026,Online,Naver,naver,WV517KR,1,289909,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,TB401KR,1,277191,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,QX201KR,1,275818,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,245364,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,245364,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,245364,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,NC300KR,1,245364,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,BN800KR,1,244455,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,DB351KRBL3,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,DB351KRPU,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,DB351KRGN,1,227182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,FN100KRWH,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,227182,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,226273,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,226273,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,226273,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,NC300KR,1,224000,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,NC300KR,1,224000,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,NC300KR,1,224000,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,BN800KR,1,224000,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,NC300KR,1,219091,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,NC300KR,1,219091,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,NC300KR,1,219091,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,NC300KR,1,219091,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,NC300KR,1,219091,Ninja Motorized,Icecream,Frozen
9/8/2026,Online,Naver,naver,BN800KR,1,219091,Ninja Motorized,Kitchen,Motorized
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRGY1,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,218091,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,FN100KRWH,1,215364,Ninja Heated,Crispi,Cooking Heated
9/8/2026,Online,Naver,naver,TB301KR,1,214909,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,S8201KR,1,209000,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,TB301KR,1,206727,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,TB301KR,1,206727,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BC251KRIV,2,206218,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,S8201KR,1,197636,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,S8201KR,1,189455,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,S8201KR,1,189455,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,S8201KR,1,189455,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,S8201KR,1,189455,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,S8201KR,1,189455,Shark Floorcare,WD,Hardfloor
9/8/2026,Online,Naver,naver,TB201KR,1,181727,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB350KR,1,180818,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,TB201KR,1,180818,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,TB201KR,1,180818,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,AF181KR,1,168091,Ninja Heated,Airfry,Cooking Heated
9/8/2026,Online,Naver,naver,WV270KR,1,154455,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,WV270KR,1,154455,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,WV270KR,1,154455,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,WV270KR,1,153545,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,WV270KR,1,147364,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,WV270KR,1,147364,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,BC251KRSL,1,136273,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,BC251KRGY,1,136273,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,136273,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BC251KRSL,1,127182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,BC251KRMT,1,127182,Ninja Motorized,Portable,Motorized
9/8/2026,Online,Naver,naver,WV210KR,1,127182,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,WV210KR,1,126273,Shark Floorcare,WV,Vacuum
9/8/2026,Online,Naver,naver,CB151KR,1,125818,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,CI1000KR,1,118091,Ninja Motorized,Hand,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/8/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
